ID	TitleSlug	Title	Contest	Question	Rating
2652	count-number-of-possible-root-nodes	统计可能的树根数目	biweekly-contest-99	T4	2035.2261
2645	pass-the-pillow	递枕头	weekly-contest-335	T1	983.1835
2646	kth-largest-sum-in-a-binary-tree	二叉树中的第 K 大层和	weekly-contest-335	T2	1137.81682
2647	split-the-array-to-make-coprime-products	分割数组使乘积互质	weekly-contest-335	T3	1984.55032
2648	number-of-ways-to-earn-points	获得分数的方法数	weekly-contest-335	T4	1778.01008
2654	count-the-number-of-vowel-strings-in-range	统计范围内的元音字符串数	weekly-contest-336	T1	970.56002
2655	rearrange-array-to-maximize-prefix-score	重排数组以得到最大前缀分数	weekly-contest-336	T2	1090.87467
2656	count-the-number-of-beautiful-subarrays	统计美丽子数组数目	weekly-contest-336	T3	1571.6924
2657	minimum-time-to-complete-all-tasks	完成所有任务的最少时间	weekly-contest-336	T4	2050.87107
2663	distribute-money-to-maximum-children	将钱分给最多的儿童	biweekly-contest-100	T1	1322.22095
2664	maximize-greatness-of-an-array	最大化数组的伟大值	biweekly-contest-100	T2	1359.21883
2695	find-score-of-an-array-after-marking-all-elements	标记所有元素后数组的分数	biweekly-contest-100	T3	1513.97099
2665	minimum-time-to-repair-cars	修车的最少时间	biweekly-contest-100	T4	1740.83807
2659	number-of-even-and-odd-bits	奇偶位数	weekly-contest-337	T1	951.3038
2662	check-knight-tour-configuration	检查骑士巡视方案	weekly-contest-337	T2	1157.66373
2696	the-number-of-beautiful-subsets	美丽子集的数目	weekly-contest-337	T3	1791.79209
2661	smallest-missing-non-negative-integer-after-operations	执行操作后的最大 MEX	weekly-contest-337	T4	1593.08427
2715	k-items-with-the-maximum-sum	K 件物品的最大和	weekly-contest-338	T1	950.32658
2716	prime-subtraction-operation	质数减法运算	weekly-contest-338	T2	1336.56487
2718	minimum-operations-to-make-all-array-elements-equal	使数组元素全部相等的最少操作次数	weekly-contest-338	T3	1517.69371
2717	collect-coins-in-a-tree	收集树中金币	weekly-contest-338	T4	2451.17542
2668	form-smallest-number-from-two-digit-arrays	从两个数字数组里生成最小数字	biweekly-contest-101	T1	1108.68501
2669	find-the-substring-with-maximum-cost	找到最大开销的子字符串	biweekly-contest-101	T2	1266.57715
2670	make-k-subarray-sums-equal	使子数组元素和相等	biweekly-contest-101	T3	1855.77136
2671	shortest-cycle-in-a-graph	图中的最短环	biweekly-contest-101	T4	2115.27611
2723	find-the-longest-balanced-substring-of-a-binary-string	最长平衡子字符串	weekly-contest-339	T1	1102.18366
2724	convert-an-array-into-a-2d-array-with-conditions	转换二维数组	weekly-contest-339	T2	1132.05616
2725	mice-and-cheese	老鼠和奶酪	weekly-contest-339	T3	1404.81639
2726	minimum-reverse-operations	最少翻转操作数	weekly-contest-339	T4	2600.97813
2722	prime-in-diagonal	对角线上的质数	weekly-contest-340	T1	1174.7338
2721	sum-of-distances	等值距离和	weekly-contest-340	T2	1549.9351
2720	minimize-the-maximum-difference-of-pairs	最小化数对的最大差值	weekly-contest-340	T3	1919.72872
2697	minimum-number-of-visited-cells-in-a-grid	网格图中最少访问的格子数	weekly-contest-340	T4	2370.56564
2675	find-the-width-of-columns-of-a-grid	查询网格图中每一列的宽度	biweekly-contest-102	T1	1110.7317
2676	find-the-score-of-all-prefixes-of-an-array	一个数组所有前缀的分数	biweekly-contest-102	T2	1143.52713
2677	cousins-in-binary-tree-ii	二叉树的堂兄弟节点 II	biweekly-contest-102	T3	1445.58906
2678	design-graph-with-shortest-path-calculator	设计可以求最短路径的图类	biweekly-contest-102	T4	1677.44553
2737	row-with-maximum-ones	一最多的行	weekly-contest-341	T1	908.11695
2694	find-the-maximum-divisibility-score	找出可整除性得分最大的整数	weekly-contest-341	T2	990.63554
2736	minimum-additions-to-make-valid-string	构造有效字符串的最少插入数	weekly-contest-341	T3	1193.84479
2739	minimize-the-total-price-of-the-trips	最小化旅行的价格总和	weekly-contest-341	T4	2012.56506
2748	calculate-delayed-arrival-time	计算列车到站时间	weekly-contest-342	T1	1035.61644
2752	sum-multiples	倍数求和	weekly-contest-342	T2	1042.41542
2751	sliding-subarray-beauty	滑动子数组的美丽值	weekly-contest-342	T3	1644.19952
2753	minimum-number-of-operations-to-make-all-array-elements-equal-to-1	使数组所有元素变成 1 的最少操作次数	weekly-contest-342	T4	1793.25544
2767	maximum-sum-with-exactly-k-elements	K 个元素的最大和	biweekly-contest-103	T1	1155.19096
2766	find-the-prefix-common-array-of-two-arrays	找到两个数组的前缀公共数组	biweekly-contest-103	T2	1202.87856
2764	maximum-number-of-fish-in-a-grid	网格图中鱼的最大数目	biweekly-contest-103	T3	1343.57887
2765	make-array-empty	将数组清空	biweekly-contest-103	T4	2079.19395
2684	determine-the-winner-of-a-bowling-game	保龄球游戏的获胜者	weekly-contest-343	T1	1166.62499
2685	first-completely-painted-row-or-column	找出叠涂元素	weekly-contest-343	T2	1333.46112
2686	minimum-cost-of-a-path-with-special-roads	前往目标的最小代价	weekly-contest-343	T3	1984.18195
2687	lexicographically-smallest-beautiful-string	字典序最小的美丽字符串	weekly-contest-343	T4	2216.80544
2777	find-the-distinct-difference-array	找出不同元素数目差数组	weekly-contest-344	T1	988.29218
2778	frequency-tracker	频率跟踪器	weekly-contest-344	T2	1275.8357
2779	number-of-adjacent-elements-with-the-same-color	有相同颜色的相邻元素数目	weekly-contest-344	T3	1417.72219
2780	make-costs-of-paths-equal-in-a-binary-tree	使二叉树所有路径值相等的最小代价	weekly-contest-344	T4	1672.9237
2727	number-of-senior-citizens	老人的数目	biweekly-contest-104	T1	1094.99163
2728	sum-in-a-matrix	矩阵中的和	biweekly-contest-104	T2	1156.85201
2730	maximum-or	最大或值	biweekly-contest-104	T3	1799.65385
2784	power-of-heroes	英雄的力量	biweekly-contest-104	T4	1924.24354
2791	find-the-losers-of-the-circular-game	找出转圈游戏输家	weekly-contest-345	T1	1022.01204
2792	neighboring-bitwise-xor	相邻值的按位异或	weekly-contest-345	T2	1209.13851
2794	maximum-number-of-moves-in-a-grid	矩阵中移动的最大次数	weekly-contest-345	T3	1379.48036
2793	count-the-number-of-complete-components	统计完全连通分量的数量	weekly-contest-345	T4	1575.7786
2800	minimum-string-length-after-removing-substrings	删除子串后的字符串最小长度	weekly-contest-346	T1	1049.67724
2816	lexicographically-smallest-palindrome	字典序最小回文串	weekly-contest-346	T2	1078.58417
2802	find-the-punishment-number-of-an-integer	求一个整数的惩罚数	weekly-contest-346	T3	1443.03856
2803	modify-graph-edge-weights	修改图中的边权	weekly-contest-346	T4	2617.05651
2756	buy-two-chocolates	购买两块巧克力	biweekly-contest-105	T1	1009.3945
2755	extra-characters-in-a-string	字符串中的额外字符	biweekly-contest-105	T2	1633.55058
2754	maximum-strength-of-a-group	一个小组的最大实力值	biweekly-contest-105	T3	1250.97735
2827	greatest-common-divisor-traversal	最大公约数遍历	biweekly-contest-105	T4	1982.61837
2819	remove-trailing-zeros-from-a-string	移除字符串中的尾随零	weekly-contest-347	T1	888.82329
2801	difference-of-number-of-distinct-values-on-diagonals	对角线上不同值的数量差	weekly-contest-347	T2	1131.5675
2817	minimum-cost-to-make-all-characters-equal	使所有字符相等的最小成本	weekly-contest-347	T3	1592.84377
2818	maximum-strictly-increasing-cells-in-a-matrix	矩阵中严格递增的单元格数	weekly-contest-347	T4	2159.33038
2825	minimize-string-length	最小化字符串长度	weekly-contest-348	T1	1002.70482
2785	semi-ordered-permutation	半有序排列	weekly-contest-348	T2	991.83686
2838	sum-of-matrix-after-queries	查询后矩阵的和	weekly-contest-348	T3	1565.44966
2757	count-of-integers	统计整数数目	weekly-contest-348	T4	2133.15781
2824	check-if-the-number-is-fascinating	判断一个数是否迷人	biweekly-contest-106	T1	1042.56576
2786	find-the-longest-semi-repetitive-substring	找到最长的半重复子字符串	biweekly-contest-106	T2	1272.49055
2787	movement-of-robots	移动机器人	biweekly-contest-106	T3	1781.33047
2826	find-a-good-subset-of-the-matrix	找到矩阵中的好子集	biweekly-contest-106	T4	1979.07922
2836	neither-minimum-nor-maximum	既不是最小值也不是最大值	weekly-contest-349	T1	847.54589
2828	lexicographically-smallest-string-after-substring-operation	执行子串操作后的字典序最小字符串	weekly-contest-349	T2	1118.39673
2810	collecting-chocolates	收集巧克力	weekly-contest-349	T3	1730.4345
2839	maximum-sum-queries	最大和查询	weekly-contest-349	T4	2274.06515
2857	total-distance-traveled	总行驶距离	weekly-contest-350	T1	935.14484
2845	find-the-value-of-the-partition	找出分区值	weekly-contest-350	T2	981.10939
2848	special-permutations	特别的排列	weekly-contest-350	T3	1882.71247
2808	painting-the-walls	给墙壁刷油漆	weekly-contest-350	T4	2230.03091
2847	find-maximum-number-of-string-pairs	最大字符串配对数目	biweekly-contest-107	T1	1140.81049
2850	construct-the-longest-new-string	构造最长的新字符串	biweekly-contest-107	T2	1344.66953
2854	decremental-string-concatenation	字符串连接删减字母	biweekly-contest-107	T3	1912.80555
2833	count-zero-request-servers	统计没有收到请求的服务器数目	biweekly-contest-107	T4	2109.1235
2831	number-of-beautiful-pairs	美丽下标对的数目	weekly-contest-351	T1	1112.82726
2837	minimum-operations-to-make-the-integer-zero	得到整数零需要执行的最少操作数	weekly-contest-351	T2	1906.20772
2867	ways-to-split-array-into-good-subarrays	将数组划分成若干好子数组的方式	weekly-contest-351	T3	1411.45174
2846	robot-collisions	机器人碰撞	weekly-contest-351	T4	1900.28571
2866	longest-even-odd-subarray-with-threshold	最长奇偶子数组	weekly-contest-352	T1	1106.69457
2873	prime-pairs-with-target-sum	和等于目标值的质数对	weekly-contest-352	T2	1315.08626
2868	continuous-subarrays	不间断子数组	weekly-contest-352	T3	1781.61844
2849	sum-of-imbalance-numbers-of-all-subarrays	所有子数组中不平衡数字之和	weekly-contest-352	T4	2049.24992
2870	longest-alternating-subarray	最长交替子序列	biweekly-contest-108	T1	1187.80961
2834	relocate-marbles	重新放置石块	biweekly-contest-108	T2	1277.52896
2883	partition-string-into-minimum-beautiful-substrings	将字符串分割为最少的美丽子字符串	biweekly-contest-108	T3	1550.80464
2889	number-of-black-blocks	黑格子的数目	biweekly-contest-108	T4	1786.18098
2812	find-the-maximum-achievable-number	找出最大的可达成数字	weekly-contest-353	T1	935.5148
2855	maximum-number-of-jumps-to-reach-the-last-index	达到末尾下标所需的最大跳跃次数	weekly-contest-353	T2	1301.15336
2869	longest-non-decreasing-subarray-from-two-arrays	构造最长非递减子数组	weekly-contest-353	T3	1541.37483
2878	apply-operations-to-make-all-array-elements-equal-to-zero	使数组中的所有元素都等于零	weekly-contest-353	T4	1804.39021
2844	sum-of-squares-of-special-elements	特殊元素平方和	weekly-contest-354	T1	932.34608
2891	maximum-beauty-of-an-array-after-applying-operation	数组的最大美丽值	weekly-contest-354	T2	1419.54932
2888	minimum-index-of-a-valid-split	合法分割的最小下标	weekly-contest-354	T3	1369.90827
2884	length-of-the-longest-valid-substring	最长合法子字符串的长度	weekly-contest-354	T4	1962.92371
2892	check-if-array-is-good	检查数组是否是好的	biweekly-contest-109	T1	1155.08044
2887	sort-vowels-in-a-string	将字符串中的元音字母排序	biweekly-contest-109	T2	1130.6697
2893	visit-array-positions-to-maximize-score	访问数组中的位置使分数最大	biweekly-contest-109	T3	1551.72663
2882	ways-to-express-an-integer-as-sum-of-powers	将一个数字表示成幂的和的方案数	biweekly-contest-109	T4	1774.62764
2881	split-strings-by-separator	按分隔符拆分字符串	weekly-contest-355	T1	1029.74598
2872	largest-element-in-an-array-after-merge-operations	合并后数组中的最大元素	weekly-contest-355	T2	1276.16125
2919	maximum-number-of-groups-with-increasing-length	长度递增组的最大数目	weekly-contest-355	T3	2408.93245
2905	count-paths-that-can-form-a-palindrome-in-a-tree	树中可以形成回文的路径数	weekly-contest-355	T4	2432.34195
2876	number-of-employees-who-met-the-target	满足目标工作时长的员工数目	weekly-contest-356	T1	922.44415
2856	count-complete-subarrays-in-an-array	统计完全子数组的数目	weekly-contest-356	T2	1249.88485
2877	shortest-string-that-contains-three-strings	包含三个字符串的最短字符串	weekly-contest-356	T3	1680.46284
2921	count-stepping-numbers-in-range	统计范围内的步进数字数目	weekly-contest-356	T4	2095.23112
2955	account-balance-after-rounded-purchase	取整购买后的账户余额	biweekly-contest-110	T1	1080.85969
2903	insert-greatest-common-divisors-in-linked-list	在链表中插入最大公约数	biweekly-contest-110	T2	1126.79218
2920	minimum-seconds-to-equalize-a-circular-array	使循环数组所有元素相等的最少秒数	biweekly-contest-110	T3	1628.87178
2952	minimum-time-to-make-array-sum-at-most-x	使数组和小于等于 x 的最少时间	biweekly-contest-110	T4	2704.80159
2886	faulty-keyboard	故障键盘	weekly-contest-357	T1	981.39192
2916	check-if-it-is-possible-to-split-array	判断是否能拆分数组	weekly-contest-357	T2	1370.07917
2914	find-the-safest-path-in-a-grid	找出最安全路径	weekly-contest-357	T3	1979.09266
2894	maximum-elegance-of-a-k-length-subsequence	子序列最大优雅度	weekly-contest-357	T4	2338.31242
2902	max-pair-sum-in-an-array	数组中的最大数对和	weekly-contest-358	T1	999.46005
2871	double-a-number-represented-as-a-linked-list	翻倍以链表形式表示的数字	weekly-contest-358	T2	1116.90797
3000	minimum-absolute-difference-between-elements-with-constraint	限制条件下元素之间的最小绝对差	weekly-contest-358	T3	1747.14213
3001	apply-operations-to-maximize-score	操作使得分最大	weekly-contest-358	T4	2149.91994
2917	count-pairs-whose-sum-is-less-than-target	统计和小于目标的下标对数目	biweekly-contest-111	T1	1060.32966
3018	make-string-a-subsequence-using-cyclic-increments	循环增长使字符串子序列等于另一个字符串	biweekly-contest-111	T2	1289.64505
2904	sorting-three-groups	将三个组排序	biweekly-contest-111	T3	1579.63328
3017	number-of-beautiful-integers-in-the-range	范围中美丽整数的数目	biweekly-contest-111	T4	2075.89948
2977	check-if-a-string-is-an-acronym-of-words	判别首字母缩略词	weekly-contest-359	T1	882.53326
2811	determine-the-minimum-sum-of-a-k-avoiding-array	k-avoiding 数组的最小总和	weekly-contest-359	T2	1082.12615
2979	maximize-the-profit-as-the-salesman	销售利润最大化	weekly-contest-359	T3	1703.52631
2832	find-the-longest-equal-subarray	找出最长等值子数组	weekly-contest-359	T4	1796.6094
3019	furthest-point-from-origin	距离原点最远的点	weekly-contest-360	T1	1003.86247
3026	find-the-minimum-possible-sum-of-a-beautiful-array	找出美丽数组的最小和	weekly-contest-360	T2	1135.04065
3025	minimum-operations-to-form-subsequence-with-target-sum	使子序列的和等于目标的最少操作次数	weekly-contest-360	T3	1890.60376
3032	maximize-value-of-function-in-a-ball-passing-game	在传球游戏中最大化函数值	weekly-contest-360	T4	2513.94622
2999	check-if-strings-can-be-made-equal-with-operations-i	判断通过操作能否让字符串相等 I	biweekly-contest-112	T1	1098.07474
2978	check-if-strings-can-be-made-equal-with-operations-ii	判断通过操作能否让字符串相等 II	biweekly-contest-112	T2	1283.52892
2954	maximum-sum-of-almost-unique-subarray	几乎唯一子数组的最大和	biweekly-contest-112	T3	1310.70553
3057	count-k-subsequences-of-a-string-with-maximum-beauty	统计一个字符串的 k 子序列美丽值最大的数目	biweekly-contest-112	T4	1869.05058
2998	count-symmetric-integers	统计对称整数的数目	weekly-contest-361	T1	979.34871
3046	minimum-operations-to-make-a-special-number	生成特殊数字的最少操作	weekly-contest-361	T2	1333.51556
2915	count-of-interesting-subarrays	统计趣味子数组的数目	weekly-contest-361	T3	1908.52726
3079	minimum-edge-weight-equilibrium-queries-in-a-tree	边权重均等查询	weekly-contest-361	T4	2264.48531
3034	points-that-intersect-with-cars	与车相交的点	weekly-contest-362	T1	986.95512
3056	determine-if-a-cell-is-reachable-at-a-given-time	判断能否在给定时间到达单元格	weekly-contest-362	T2	1224.67945
3092	minimum-moves-to-spread-stones-over-grid	将石头分散到网格图的最少移动次数	weekly-contest-362	T3	1745.76906
3024	string-transformation	字符串转换	weekly-contest-362	T4	2561.36735
3045	minimum-right-shifts-to-sort-the-array	使数组成为递增数组的最少右移次数	biweekly-contest-113	T1	1228.39457
3081	minimum-array-length-after-pair-removals	删除数对后的最小数组长度	biweekly-contest-113	T2	1612.96872
2953	count-pairs-of-points-with-distance-k	统计距离为 k 的点对	biweekly-contest-113	T3	1830.09982
3105	minimum-edge-reversals-so-every-node-is-reachable	可以到达每一个节点的最少边反转次数	biweekly-contest-113	T4	2034.62003
3093	sum-of-values-at-indices-with-k-set-bits	计算 K 置位下标对应元素的和	weekly-contest-363	T1	938.71222
3104	happy-students	让所有学生保持开心的分组方法数	weekly-contest-363	T2	1349.21531
3095	maximum-number-of-alloys	最大合金数	weekly-contest-363	T3	1737.31664
3047	maximum-element-sum-of-a-complete-subset-of-indices	完全子集的最大元素和	weekly-contest-363	T4	2019.33375
3055	maximum-odd-binary-number	最大二进制奇数	weekly-contest-364	T1	920.2243999999999
3114	beautiful-towers-i	美丽塔 I	weekly-contest-364	T2	1236.33749
3113	beautiful-towers-ii	美丽塔 II	weekly-contest-364	T3	1796.80612
3112	count-valid-paths-in-a-tree	统计树中的合法路径数目	weekly-contest-364	T4	2188.10098
3044	minimum-operations-to-collect-elements	收集元素的最少操作次数	biweekly-contest-114	T1	1181.4319
3094	minimum-number-of-operations-to-make-array-empty	使数组为空的最少操作次数	biweekly-contest-114	T2	1237.18288
3080	split-array-into-maximum-number-of-subarrays	将数组分割成最多数目的子数组	biweekly-contest-114	T3	1610.11559
3058	maximum-number-of-k-divisible-components	可以被 K 整除连通块的最大数目	biweekly-contest-114	T4	1784.45545
3154	maximum-value-of-an-ordered-triplet-i	有序三元组中的最大值 I	weekly-contest-365	T1	1077.55203
3152	maximum-value-of-an-ordered-triplet-ii	有序三元组中的最大值 II	weekly-contest-365	T2	1402.48269
3141	minimum-size-subarray-in-infinite-array	无限数组的最短子数组	weekly-contest-365	T3	1628.317
3140	count-visited-nodes-in-a-directed-graph	有向图访问计数	weekly-contest-365	T4	1930.99548
3172	divisible-and-non-divisible-sums-difference	分类求和并作差	weekly-contest-366	T1	1046.69069
3151	minimum-processing-time	最小处理时间	weekly-contest-366	T2	1157.65507
3033	apply-operations-to-make-two-strings-equal	执行操作使两个字符串相等	weekly-contest-366	T3	2001.58146
3153	apply-operations-on-array-to-maximize-sum-of-squares	对数组执行操作使平方和最大	weekly-contest-366	T4	1987.68165
3164	last-visited-integers	上一个遍历的整数	biweekly-contest-115	T1	1184.18841
3143	longest-unequal-adjacent-groups-subsequence-i	最长相邻不相等子序列 I	biweekly-contest-115	T2	1264.1174
3142	longest-unequal-adjacent-groups-subsequence-ii	最长相邻不相等子序列 II	biweekly-contest-115	T3	1691.34504
3091	count-of-sub-multisets-with-bounded-sum	和带限制的子多重集合的数目	biweekly-contest-115	T4	2466.80145
3165	find-indices-with-index-and-value-difference-i	找出满足差值条件的下标 I	weekly-contest-367	T1	981.5863000000001
3150	shortest-and-lexicographically-smallest-beautiful-string	最短且字典序最小的美丽子字符串	weekly-contest-367	T2	1221.27934
3170	find-indices-with-index-and-value-difference-ii	找出满足差值条件的下标 II	weekly-contest-367	T3	1555.80703
3031	construct-product-matrix	构造乘积矩阵	weekly-contest-367	T4	1885.08974
3176	minimum-sum-of-mountain-triplets-i	元素和最小的山形三元组 I	weekly-contest-368	T1	1058.54879
3186	minimum-sum-of-mountain-triplets-ii	元素和最小的山形三元组 II	weekly-contest-368	T2	1285.53013
3166	minimum-number-of-groups-to-create-a-valid-assignment	合法分组的最少组数	weekly-contest-368	T3	1860.33892
2879	minimum-changes-to-make-k-semi-palindromes	得到 K 个半回文串的最少修改次数	weekly-contest-368	T4	2347.2419
3163	subarrays-distinct-element-sum-of-squares-i	子数组不同元素数目的平方和 I	biweekly-contest-116	T1	1210.35881
3174	minimum-number-of-changes-to-make-binary-string-beautiful	使二进制字符串变美丽的最少修改次数	biweekly-contest-116	T2	1288.5876
3106	length-of-the-longest-subsequence-that-sums-to-target	和为目标值的最长子序列的长度	biweekly-contest-116	T3	1589.18815
3139	subarrays-distinct-element-sum-of-squares-ii	子数组不同元素数目的平方和 II	biweekly-contest-116	T4	2443.95076
3183	find-the-k-or-of-an-array	找出数组中的 K-or 值	weekly-contest-369	T1	1089.7947
3171	minimum-equal-sum-of-two-arrays-after-replacing-zeros	数组的最小相等和	weekly-contest-369	T2	1216.14173
3178	minimum-increment-operations-to-make-array-beautiful	使数组变美的最小增量运算数	weekly-contest-369	T3	1830.24906
3179	maximum-points-after-collecting-coins-from-all-nodes	收集所有金币可获得的最大积分	weekly-contest-369	T4	2150.51371
3188	find-champion-i	找到冠军 I	weekly-contest-370	T1	948.48419
3189	find-champion-ii	找到冠军 II	weekly-contest-370	T2	1142.91392
3191	maximum-score-after-applying-operations-on-a-tree	在树上执行操作以后得到的最大分数	weekly-contest-370	T3	1684.23358
3184	maximum-balanced-subsequence-sum	平衡子序列的最大和	weekly-contest-370	T4	2162.52896
3199	distribute-candies-among-children-i	给小朋友们分糖果 I	biweekly-contest-117	T1	1187.99348
3201	distribute-candies-among-children-ii	给小朋友们分糖果 II	biweekly-contest-117	T2	1543.53239
3200	number-of-strings-which-can-be-rearranged-to-contain-substring	重新排列后包含指定子字符串的字符串数目	biweekly-contest-117	T3	2049.24869
3107	maximum-spending-after-buying-items	购买物品的最大开销	biweekly-contest-117	T4	1661.1004
3193	maximum-strong-pair-xor-i	找出强数对的最大异或值 I	weekly-contest-371	T1	968.63954
3202	high-access-employees	高访问员工	weekly-contest-371	T2	1219.03382
3190	minimum-operations-to-maximize-last-elements-in-arrays	最大化数组末位元素的最少操作次数	weekly-contest-371	T3	1497.0359
3197	maximum-strong-pair-xor-ii	找出强数对的最大异或值 II	weekly-contest-371	T4	2039.71601
3207	make-three-strings-equal	使三个字符串相等	weekly-contest-372	T1	1076.19521
3195	separate-black-and-white-balls	区分黑球与白球	weekly-contest-372	T2	1183.95452
3192	maximum-xor-product	最大异或乘积	weekly-contest-372	T3	1812.90884
3181	find-building-where-alice-and-bob-can-meet	找到 Alice 和 Bob 可以相遇的建筑	weekly-contest-372	T4	2069.49109
3194	find-words-containing-character	查找包含给定字符的单词	biweekly-contest-118	T1	1041.55963
3214	maximize-area-of-square-hole-in-grid	最大化网格图中正方形空洞的面积	biweekly-contest-118	T2	1415.2099
3209	minimum-number-of-coins-for-fruits	购买水果需要的最少金币数	biweekly-contest-118	T3	1599.56849
3211	find-maximum-non-decreasing-array-length	找到最大非递减数组的长度	biweekly-contest-118	T4	2639.05703
3215	matrix-similarity-after-cyclic-shifts	循环移位后的矩阵相似检查	weekly-contest-373	T1	1119.13639
3210	count-beautiful-substrings-i	统计美丽子字符串 I	weekly-contest-373	T2	1241.69718
3219	make-lexicographically-smallest-array-by-swapping-elements	交换得到字典序最小的数组	weekly-contest-373	T3	1818.46861
3208	count-beautiful-substrings-ii	统计美丽子字符串 II	weekly-contest-373	T4	2206.8515
3221	find-the-peaks	找出峰值	weekly-contest-374	T1	918.1979
3231	minimum-number-of-coins-to-be-added	需要添加的硬币的最小数量	weekly-contest-374	T2	1752.52307
3223	count-complete-substrings	统计完全子字符串	weekly-contest-374	T3	2270.5211
3224	count-the-number-of-infection-sequences	统计感冒序列的数目	weekly-contest-374	T4	2382.93318
3206	find-common-elements-between-two-arrays	找到两个数组中的公共元素	biweekly-contest-119	T1	1068.73942
3230	remove-adjacent-almost-equal-characters	消除相邻近似相等字符	biweekly-contest-119	T2	1208.8277
3225	length-of-longest-subarray-with-at-most-k-frequency	最多 K 个重复元素的最长子数组	biweekly-contest-119	T3	1310.9694
3217	number-of-possible-sets-of-closing-branches	关闭分部的可行集合数目	biweekly-contest-119	T4	1817.41152
3220	count-tested-devices-after-test-operations	统计已测试设备	weekly-contest-375	T1	841.4479700000001
3234	double-modular-exponentiation	双模幂运算	weekly-contest-375	T2	1193.40855
3213	count-subarrays-where-max-element-appears-at-least-k-times	统计最大元素出现至少 K 次的子数组	weekly-contest-375	T3	1469.54395
3212	count-the-number-of-good-partitions	统计好分割方案的数目	weekly-contest-375	T4	1715.13536
3227	find-missing-and-repeated-values	找出缺失和重复的数字	weekly-contest-376	T1	963.65633
3241	divide-array-into-arrays-with-max-difference	划分数组并满足最大差限制	weekly-contest-376	T2	1098.06528
3229	minimum-cost-to-make-array-equalindromic	使数组成为等数数组的最小代价	weekly-contest-376	T3	1861.97524
3196	apply-operations-to-maximize-frequency-score	执行操作使频率分数最大	weekly-contest-376	T4	2206.60627
3252	count-the-number-of-incremovable-subarrays-i	统计移除递增子数组的数目 I	biweekly-contest-120	T1	1430.91296
3262	find-polygon-with-the-largest-perimeter	找到最大周长的多边形	biweekly-contest-120	T2	1341.93571
3248	count-the-number-of-incremovable-subarrays-ii	统计移除递增子数组的数目 II	biweekly-contest-120	T3	1830.05292
3218	find-number-of-coins-to-place-in-tree-nodes	树中每个节点放置的金币数目	biweekly-contest-120	T4	1980.77373
3226	minimum-number-game	最小数字游戏	weekly-contest-377	T1	947.9096500000001
3250	maximum-square-area-by-removing-fences-from-a-field	移除栅栏得到的正方形田地的最大面积	weekly-contest-377	T2	1580.54493
3235	minimum-cost-to-convert-string-i	转换字符串的最小成本 I	weekly-contest-377	T3	1646.38228
3238	minimum-cost-to-convert-string-ii	转换字符串的最小成本 II	weekly-contest-377	T4	2414.72857
3246	check-if-bitwise-or-has-trailing-zeros	检查按位或是否存在尾随零	weekly-contest-378	T1	994.36654
3267	find-longest-special-substring-that-occurs-thrice-i	找出出现至少三次的最长特殊子字符串 I	weekly-contest-378	T2	1219.70909
3266	find-longest-special-substring-that-occurs-thrice-ii	找出出现至少三次的最长特殊子字符串 II	weekly-contest-378	T3	1515.13461
3203	palindrome-rearrangement-queries	回文串重新排列查询	weekly-contest-378	T4	2481.48112
3236	smallest-missing-integer-greater-than-sequential-prefix-sum	大于等于顺序前缀和的最小缺失整数	biweekly-contest-121	T1	1230.23111
3249	minimum-number-of-operations-to-make-array-xor-equal-to-k	使数组异或和等于 K 的最少操作次数	biweekly-contest-121	T2	1324.55767
3239	minimum-number-of-operations-to-make-x-and-y-equal	使 X 和 Y 相等的最少操作次数	biweekly-contest-121	T3	1630.03429
3243	count-the-number-of-powerful-integers	统计强大整数的数目	biweekly-contest-121	T4	2108.37513
3251	maximum-area-of-longest-diagonal-rectangle	对角线最长的矩形的面积	weekly-contest-379	T1	1035.86032
3270	minimum-moves-to-capture-the-queen	捕获黑皇后需要的最少移动次数	weekly-contest-379	T2	1502.50683
3228	maximum-size-of-a-set-after-removals	移除后集合的最多元素数	weekly-contest-379	T3	1597.06174
3233	maximize-the-number-of-partitions-after-operations	执行操作后的最大分割数量	weekly-contest-379	T4	2822.62282
3242	count-elements-with-maximum-frequency	最大频率元素计数	weekly-contest-380	T1	977.35069
3245	find-beautiful-indices-in-the-given-array-i	找出数组中的美丽下标 I	weekly-contest-380	T2	1220.29423
3240	maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k	价值和小于等于 K 的最大数字	weekly-contest-380	T3	2108.59349
3303	find-beautiful-indices-in-the-given-array-ii	找出数组中的美丽下标 II	weekly-contest-380	T4	1806.37464
3263	divide-an-array-into-subarrays-with-minimum-cost-i	将数组分成最小总代价的子数组 I	biweekly-contest-122	T1	1097.62688
3291	find-if-array-can-be-sorted	判断一个数组是否可以变为有序	biweekly-contest-122	T2	1279.22376
3244	minimize-length-of-array-using-operations	通过操作使数组长度最小	biweekly-contest-122	T3	1785.78539
3260	divide-an-array-into-subarrays-with-minimum-cost-ii	将数组分成最小总代价的子数组 II	biweekly-contest-122	T4	2247.3267
3275	minimum-number-of-pushes-to-type-word-i	输入单词需要的最少按键次数 I	weekly-contest-381	T1	1017.44962
3271	count-the-number-of-houses-at-a-certain-distance-i	按距离统计房屋对数目 I	weekly-contest-381	T2	1479.7798
